playerID,awardID,yearID,lgID,tie,notes
rodriiv01,Silver Slugger,1996,AL,,C
sheffga01,Silver Slugger,1996,NL,,OF
thomeji01,Silver Slugger,1996,AL,,3B
younger01,Silver Slugger,1996,NL,,2B
hentgpa01,TSN Pitcher of the Year,1996,AL,,
smoltjo01,TSN Pitcher of the Year,1996,NL,,
wettejo01,WS MVP,1996,ML,,
grissma02,ALCS MVP,1997,AL,,
alomasa02,AS MVP,1997,ML,,
aloumo01,Babe Ruth Award,1997,NL,,OF
biggicr01,Branch Rickey Award,1997,ML,,
clemero02,Cy Young,1997,AL,,
martipe02,Cy Young,1997,NL,,
biggicr01,Gold Glove,1997,NL,,2B
bondsba01,Gold Glove,1997,NL,,OF
caminke01,Gold Glove,1997,NL,,3B
edmonji01,Gold Glove,1997,AL,,OF
griffke02,Gold Glove,1997,AL,,OF
johnsch04,Gold Glove,1997,NL,,C
knoblch01,Gold Glove,1997,AL,,2B
maddugr01,Gold Glove,1997,NL,,P
mondera01,Gold Glove,1997,NL,,OF
mussimi01,Gold Glove,1997,AL,,P
ordonre01,Gold Glove,1997,NL,,SS
palmera01,Gold Glove,1997,AL,,1B
rodriiv01,Gold Glove,1997,AL,,C
snowjt01,Gold Glove,1997,NL,,1B
vizquom01,Gold Glove,1997,AL,,SS
walkela01,Gold Glove,1997,NL,,OF
willibe02,Gold Glove,1997,AL,,OF
willima04,Gold Glove,1997,AL,,3B
daviser01,Hutch Award,1997,ML,,
molitpa01,Lou Gehrig Memorial Award,1997,ML,,
griffke02,Major League Player of the Year,1997,ML,,
griffke02,MVP,1997,AL,,
walkela01,MVP,1997,NL,,
hernali01,NLCS MVP,1997,NL,,
daviser01,Roberto Clemente Award,1997,ML,,
myersra01,Rolaids Relief,1997,AL,,
shawje01,Rolaids Relief,1997,NL,,
garcino01,Rookie of the Year,1997,AL,,
rolensc01,Rookie of the Year,1997,NL,,
bagweje01,Silver Slugger,1997,NL,,1B
biggicr01,Silver Slugger,1997,NL,,2B
blausje01,Silver Slugger,1997,NL,,SS
bondsba01,Silver Slugger,1997,NL,,OF
castivi02,Silver Slugger,1997,NL,,3B
garcino01,Silver Slugger,1997,AL,,SS
gonzaju03,Silver Slugger,1997,AL,,OF
griffke02,Silver Slugger,1997,AL,,OF
gwynnto01,Silver Slugger,1997,NL,,OF
justida01,Silver Slugger,1997,AL,,OF
knoblch01,Silver Slugger,1997,AL,,2B
martied01,Silver Slugger,1997,AL,,DH
martiti02,Silver Slugger,1997,AL,,1B
piazzmi01,Silver Slugger,1997,NL,,C
rodriiv01,Silver Slugger,1997,AL,,C
smoltjo01,Silver Slugger,1997,NL,,P
walkela01,Silver Slugger,1997,NL,,OF
willima04,Silver Slugger,1997,AL,,3B
clemero02,Triple Crown,1997,AL,,
clemero02,TSN Pitcher of the Year,1997,AL,,
martipe02,TSN Pitcher of the Year,1997,NL,,
hernali01,WS MVP,1997,ML,,
wellsda01,ALCS MVP,1998,AL,,
alomaro01,AS MVP,1998,ML,,
brosisc01,Babe Ruth Award,1998,AL,,3B
molitpa01,Branch Rickey Award,1998,ML,,
clemero02,Cy Young,1998,AL,,
glavito02,Cy Young,1998,NL,,
alomaro01,Gold Glove,1998,AL,,2B
bondsba01,Gold Glove,1998,NL,,OF
boonebr01,Gold Glove,1998,NL,,2B
edmonji01,Gold Glove,1998,AL,,OF
griffke02,Gold Glove,1998,AL,,OF
johnsch04,Gold Glove,1998,NL,,C
jonesan01,Gold Glove,1998,NL,,OF
maddugr01,Gold Glove,1998,NL,,P
mussimi01,Gold Glove,1998,AL,,P
ordonre01,Gold Glove,1998,NL,,SS
palmera01,Gold Glove,1998,AL,,1B
rodriiv01,Gold Glove,1998,AL,,C
rolensc01,Gold Glove,1998,NL,,3B
snowjt01,Gold Glove,1998,NL,,1B
venturo01,Gold Glove,1998,AL,,3B
vizquom01,Gold Glove,1998,AL,,SS
walkela01,Gold Glove,1998,NL,,OF
willibe02,Gold Glove,1998,AL,,OF
coneda01,Hutch Award,1998,ML,,
gwynnto01,Lou Gehrig Memorial Award,1998,ML,,
sosasa01,Major League Player of the Year,1998,ML,,
gonzaju03,MVP,1998,AL,,
sosasa01,MVP,1998,NL,,
hitchst01,NLCS MVP,1998,NL,,
sosasa01,Roberto Clemente Award,1998,ML,,
gordoto01,Rolaids Relief,1998,AL,,
hoffmtr01,Rolaids Relief,1998,NL,,
grievbe01,Rookie of the Year,1998,AL,,
woodke02,Rookie of the Year,1998,NL,,
aloumo01,Silver Slugger,1998,NL,,OF
belleal01,Silver Slugger,1998,AL,,OF
biggicr01,Silver Slugger,1998,NL,,2B
cansejo01,Silver Slugger,1998,AL,,DH
castivi02,Silver Slugger,1998,NL,,3B
easleda01,Silver Slugger,1998,AL,,2B
glavito02,Silver Slugger,1998,NL,,P
gonzaju03,Silver Slugger,1998,AL,,OF
griffke02,Silver Slugger,1998,AL,,OF
larkiba01,Silver Slugger,1998,NL,,SS
mcgwima01,Silver Slugger,1998,NL,,1B
palmede01,Silver Slugger,1998,AL,,3B
palmera01,Silver Slugger,1998,AL,,1B
piazzmi01,Silver Slugger,1998,NL,,C
rodrial01,Silver Slugger,1998,AL,,SS
rodriiv01,Silver Slugger,1998,AL,,C
sosasa01,Silver Slugger,1998,NL,,OF
vaughgr01,Silver Slugger,1998,NL,,OF
clemero02,Triple Crown,1998,AL,,
brownke01,TSN Pitcher of the Year,1998,NL,,
clemero02,TSN Pitcher of the Year,1998,AL,,
brosisc01,WS MVP,1998,ML,,
hernaor01,ALCS MVP,1999,AL,,
martipe02,AS MVP,1999,ML,,
riverma01,Babe Ruth Award,1999,AL,,RP
leiteal01,Branch Rickey Award,1999,ML,,
johnsra05,Cy Young,1999,NL,,
martipe02,Cy Young,1999,AL,,
alomaro01,Gold Glove,1999,AL,,2B
brosisc01,Gold Glove,1999,AL,,3B
finlest01,Gold Glove,1999,NL,,OF
greensh01,Gold Glove,1999,AL,,OF
griffke02,Gold Glove,1999,AL,,OF
jonesan01,Gold Glove,1999,NL,,OF
liebemi01,Gold Glove,1999,NL,,C
maddugr01,Gold Glove,1999,NL,,P
mussimi01,Gold Glove,1999,AL,,P
ordonre01,Gold Glove,1999,NL,,SS
palmera01,Gold Glove,1999,AL,,1B
reesepo01,Gold Glove,1999,NL,,2B
rodriiv01,Gold Glove,1999,AL,,C
snowjt01,Gold Glove,1999,NL,,1B
venturo01,Gold Glove,1999,NL,,3B
vizquom01,Gold Glove,1999,AL,,SS
walkela01,Gold Glove,1999,NL,,OF
willibe02,Gold Glove,1999,AL,,OF
ramirma02,Hank Aaron Award,1999,AL,,OF
sosasa01,Hank Aaron Award,1999,NL,,OF
caseyse01,Hutch Award,1999,ML,,
mcgwima01,Lou Gehrig Memorial Award,1999,ML,,
palmera01,Major League Player of the Year,1999,ML,,
jonesch06,MVP,1999,NL,,
rodriiv01,MVP,1999,AL,,
perezed02,NLCS MVP,1999,NL,,
gwynnto01,Roberto Clemente Award,1999,ML,,
riverma01,Rolaids Relief,1999,AL,,
wagnebi02,Rolaids Relief,1999,NL,,
beltrca01,Rookie of the Year,1999,AL,,
willisc01,Rookie of the Year,1999,NL,,
alfoned01,Silver Slugger,1999,NL,,2B
alomaro01,Silver Slugger,1999,AL,,2B
bagweje01,Silver Slugger,1999,NL,,1B
delgaca01,Silver Slugger,1999,AL,,1B
greensh01,Silver Slugger,1999,AL,,OF
griffke02,Silver Slugger,1999,AL,,OF
guerrvl01,Silver Slugger,1999,NL,,OF
hamptmi01,Silver Slugger,1999,NL,,P
jonesch06,Silver Slugger,1999,NL,,3B
larkiba01,Silver Slugger,1999,NL,,SS
palmede01,Silver Slugger,1999,AL,,3B
palmera01,Silver Slugger,1999,AL,,DH
piazzmi01,Silver Slugger,1999,NL,,C
ramirma02,Silver Slugger,1999,AL,,OF
rodrial01,Silver Slugger,1999,AL,,SS
rodriiv01,Silver Slugger,1999,AL,,C
sosasa01,Silver Slugger,1999,NL,,OF
walkela01,Silver Slugger,1999,NL,,OF
martipe02,Triple Crown,1999,AL,,
hamptmi01,TSN Pitcher of the Year,1999,NL,,
martipe02,TSN Pitcher of the Year,1999,AL,,
riverma01,WS MVP,1999,ML,,
justida01,ALCS MVP,2000,AL,,
jeterde01,AS MVP,2000,ML,,
jeterde01,Babe Ruth Award,2000,AL,,SS
stottto01,Branch Rickey Award,2000,ML,,
johnsra05,Cy Young,2000,NL,,
martipe02,Cy Young,2000,AL,,
alomaro01,Gold Glove,2000,AL,,2B
dyeje01,Gold Glove,2000,AL,,OF
edmonji01,Gold Glove,2000,NL,,OF
erstada01,Gold Glove,2000,AL,,OF
finlest01,Gold Glove,2000,NL,,OF
frymatr01,Gold Glove,2000,AL,,3B
jonesan01,Gold Glove,2000,NL,,OF
maddugr01,Gold Glove,2000,NL,,P
mathemi01,Gold Glove,2000,NL,,C
olerujo01,Gold Glove,2000,AL,,1B
perezne01,Gold Glove,2000,NL,,SS
reesepo01,Gold Glove,2000,NL,,2B
rodriiv01,Gold Glove,2000,AL,,C
rogerke01,Gold Glove,2000,AL,,P
rolensc01,Gold Glove,2000,NL,,3B
snowjt01,Gold Glove,2000,NL,,1B
vizquom01,Gold Glove,2000,AL,,SS
willibe02,Gold Glove,2000,AL,,OF
delgaca01,Hank Aaron Award,2000,AL,,1B
heltoto01,Hank Aaron Award,2000,NL,,1B
giambja01,Hutch Award,2000,ML,,
stottto01,Lou Gehrig Memorial Award,2000,ML,,
delgaca01,Major League Player of the Year,2000,ML,,
giambja01,MVP,2000,AL,,
kentje01,MVP,2000,NL,,
hamptmi01,NLCS MVP,2000,NL,,
leiteal01,Roberto Clemente Award,2000,ML,,
alfonan01,Rolaids Relief,2000,NL,,
jonesto02,Rolaids Relief,2000,AL,,
furcara01,Rookie of the Year,2000,NL,,
sasakka01,Rookie of the Year,2000,AL,,
alomaro01,Silver Slugger,2000,AL,,2B
bondsba01,Silver Slugger,2000,NL,,OF
delgaca01,Silver Slugger,2000,AL,,1B
erstada01,Silver Slugger,2000,AL,,OF
glaustr01,Silver Slugger,2000,AL,,3B
guerrvl01,Silver Slugger,2000,NL,,OF
hamptmi01,Silver Slugger,2000,NL,,P
heltoto01,Silver Slugger,2000,NL,,1B
jonesch06,Silver Slugger,2000,NL,,3B
kentje01,Silver Slugger,2000,NL,,2B
ordonma01,Silver Slugger,2000,AL,,OF
piazzmi01,Silver Slugger,2000,NL,,C
posadjo01,Silver Slugger,2000,AL,,C
ramirma02,Silver Slugger,2000,AL,,OF
renteed01,Silver Slugger,2000,NL,,SS
rodrial01,Silver Slugger,2000,AL,,SS
sosasa01,Silver Slugger,2000,NL,,OF
thomafr04,Silver Slugger,2000,AL,,DH
glavito02,TSN Pitcher of the Year,2000,NL,,
martipe02,TSN Pitcher of the Year,2000,AL,,
jeterde01,WS MVP,2000,ML,,
pettian01,ALCS MVP,2001,AL,,
ripkeca01,AS MVP,2001,ML,,
johnsra05,Babe Ruth Award,2001,NL,t,P
schilcu01,Babe Ruth Award,2001,NL,t,P
schilcu01,Branch Rickey Award,2001,ML,,
clemero02,Cy Young,2001,AL,,
johnsra05,Cy Young,2001,NL,,
alomaro01,Gold Glove,2001,AL,,2B
ausmubr01,Gold Glove,2001,NL,,C
cabreor01,Gold Glove,2001,NL,,SS
camermi01,Gold Glove,2001,AL,,OF
chaveer01,Gold Glove,2001,AL,,3B
edmonji01,Gold Glove,2001,NL,,OF
heltoto01,Gold Glove,2001,NL,,1B
hunteto01,Gold Glove,2001,AL,,OF
jonesan01,Gold Glove,2001,NL,,OF
maddugr01,Gold Glove,2001,NL,,P
mientdo01,Gold Glove,2001,AL,,1B
mussimi01,Gold Glove,2001,AL,,P
rodriiv01,Gold Glove,2001,AL,,C
rolensc01,Gold Glove,2001,NL,,3B
suzukic01,Gold Glove,2001,AL,,OF
vinafe01,Gold Glove,2001,NL,,2B
vizquom01,Gold Glove,2001,AL,,SS
walkela01,Gold Glove,2001,NL,,OF
bondsba01,Hank Aaron Award,2001,NL,,OF
rodrial01,Hank Aaron Award,2001,AL,,SS
schilcu01,Hutch Award,2001,ML,,
francjo01,Lou Gehrig Memorial Award,2001,ML,,
bondsba01,Major League Player of the Year,2001,ML,,
bondsba01,MVP,2001,NL,,
suzukic01,MVP,2001,AL,,
counscr01,NLCS MVP,2001,NL,,
schilcu01,Roberto Clemente Award,2001,ML,,
benitar01,Rolaids Relief,2001,NL,,
riverma01,Rolaids Relief,2001,AL,,
pujolal01,Rookie of the Year,2001,NL,,
suzukic01,Rookie of the Year,2001,AL,,
aurilri01,Silver Slugger,2001,NL,,SS
bondsba01,Silver Slugger,2001,NL,,OF
boonebr01,Silver Slugger,2001,AL,,2B
giambja01,Silver Slugger,2001,AL,,1B
glaustr01,Silver Slugger,2001,AL,,3B
gonzaju03,Silver Slugger,2001,AL,,OF
gonzalu01,Silver Slugger,2001,NL,,OF
hamptmi01,Silver Slugger,2001,NL,,P
heltoto01,Silver Slugger,2001,NL,,1B
kentje01,Silver Slugger,2001,NL,,2B
martied01,Silver Slugger,2001,AL,,DH
piazzmi01,Silver Slugger,2001,NL,,C
posadjo01,Silver Slugger,2001,AL,,C
pujolal01,Silver Slugger,2001,NL,,3B
ramirma02,Silver Slugger,2001,AL,,OF
rodrial01,Silver Slugger,2001,AL,,SS
sosasa01,Silver Slugger,2001,NL,,OF
suzukic01,Silver Slugger,2001,AL,,OF
clemero02,TSN Pitcher of the Year,2001,AL,,
schilcu01,TSN Pitcher of the Year,2001,NL,,
johnsra05,WS MVP,2001,ML,Y,
schilcu01,WS MVP,2001,ML,Y,
kennead01,ALCS MVP,2002,AL,,
glaustr01,Babe Ruth Award,2002,AL,,3B
valenbo02,Branch Rickey Award,2002,ML,,
johnsra05,Cy Young,2002,NL,,
zitoba01,Cy Young,2002,AL,,
ausmubr01,Gold Glove,2002,NL,,C
boonebr01,Gold Glove,2002,AL,,2B
chaveer01,Gold Glove,2002,AL,,3B
edmonji01,Gold Glove,2002,NL,,OF
erstada01,Gold Glove,2002,AL,,OF
heltoto01,Gold Glove,2002,NL,,1B
hunteto01,Gold Glove,2002,AL,,OF
jonesan01,Gold Glove,2002,NL,,OF
maddugr01,Gold Glove,2002,NL,,P
molinbe01,Gold Glove,2002,AL,,C
olerujo01,Gold Glove,2002,AL,,1B
renteed01,Gold Glove,2002,NL,,SS
rodrial01,Gold Glove,2002,AL,,SS
rogerke01,Gold Glove,2002,AL,,P
rolensc01,Gold Glove,2002,NL,,3B
suzukic01,Gold Glove,2002,AL,,OF
vinafe01,Gold Glove,2002,NL,,2B
walkela01,Gold Glove,2002,NL,,OF
bondsba01,Hank Aaron Award,2002,NL,,OF
rodrial01,Hank Aaron Award,2002,AL,,Ss
salmoti01,Hutch Award,2002,ML,,
graveda01,Lou Gehrig Memorial Award,2002,ML,,
rodrial01,Major League Player of the Year,2002,ML,,
bondsba01,MVP,2002,NL,,
tejadmi01,MVP,2002,AL,,
santibe01,NLCS MVP,2002,NL,,
thomeji01,Roberto Clemente Award,2002,ML,,
kochbi01,Rolaids Relief,2002,AL,,
smoltjo01,Rolaids Relief,2002,NL,,
hinsker01,Rookie of the Year,2002,AL,,
jennija01,Rookie of the Year,2002,NL,,
anderga01,Silver Slugger,2002,AL,,OF
bondsba01,Silver Slugger,2002,NL,,OF
chaveer01,Silver Slugger,2002,AL,,3B
giambja01,Silver Slugger,2002,AL,,1B
guerrvl01,Silver Slugger,2002,NL,,OF
hamptmi01,Silver Slugger,2002,NL,,P
heltoto01,Silver Slugger,2002,NL,,1B
kentje01,Silver Slugger,2002,NL,,2B
ordonma01,Silver Slugger,2002,AL,,OF
piazzmi01,Silver Slugger,2002,NL,,C
posadjo01,Silver Slugger,2002,AL,,C
ramirma02,Silver Slugger,2002,AL,,DH
renteed01,Silver Slugger,2002,NL,,SS
rodrial01,Silver Slugger,2002,AL,,SS
rolensc01,Silver Slugger,2002,NL,,3B
soriaal01,Silver Slugger,2002,AL,,2B
sosasa01,Silver Slugger,2002,NL,,OF
willibe02,Silver Slugger,2002,AL,,OF
johnsra05,Triple Crown,2002,NL,,
schilcu01,TSN Pitcher of the Year,2002,NL,,
zitoba01,TSN Pitcher of the Year,2002,AL,,
glaustr01,WS MVP,2002,ML,,
riverma01,ALCS MVP,2003,AL,,
anderga01,AS MVP,2003,ML,,
beckejo02,Babe Ruth Award,2003,NL,,P
hemonro99,Branch Rickey Award,2003,ML,,
gagneer01,Cy Young,2003,NL,,
hallaro01,Cy Young,2003,AL,,
boonebr01,Gold Glove,2003,AL,,2B
camermi01,Gold Glove,2003,AL,,OF
castilu01,Gold Glove,2003,NL,,2B
chaveer01,Gold Glove,2003,AL,,3B
cruzjo02,Gold Glove,2003,NL,,OF
edmonji01,Gold Glove,2003,NL,,OF
hamptmi01,Gold Glove,2003,NL,,P
hunteto01,Gold Glove,2003,AL,,OF
jonesan01,Gold Glove,2003,NL,,OF
leede02,Gold Glove,2003,NL,,1B
mathemi01,Gold Glove,2003,NL,,C
molinbe01,Gold Glove,2003,AL,,C
mussimi01,Gold Glove,2003,AL,,P
olerujo01,Gold Glove,2003,AL,,1B
renteed01,Gold Glove,2003,NL,,SS
rodrial01,Gold Glove,2003,AL,,SS
rolensc01,Gold Glove,2003,NL,,3B
suzukic01,Gold Glove,2003,AL,,OF
pujolal01,Hank Aaron Award,2003,NL,,
rodrial01,Hank Aaron Award,2003,AL,,
moyerja01,Hutch Award,2003,ML,,
moyerja01,Lou Gehrig Memorial Award,2003,ML,,
pujolal01,Major League Player of the Year,2003,ML,,
bondsba01,MVP,2003,NL,,
rodrial01,MVP,2003,AL,,
rodriiv01,NLCS MVP,2003,NL,,
moyerja01,Roberto Clemente Award,2003,ML,,
foulkke01,Rolaids Relief,2003,AL,,
gagneer01,Rolaids Relief,2003,NL,,
berroan01,Rookie of the Year,2003,AL,,
willido03,Rookie of the Year,2003,NL,,
anderga01,Silver Slugger,2003,AL,,OF
bondsba01,Silver Slugger,2003,NL,,OF
boonebr01,Silver Slugger,2003,AL,,2B
delgaca01,Silver Slugger,2003,AL,,1B
hamptmi01,Silver Slugger,2003,NL,,P
heltoto01,Silver Slugger,2003,NL,,1B
lopezja01,Silver Slugger,2003,NL,,C
lowelmi01,Silver Slugger,2003,NL,,3B
martied01,Silver Slugger,2003,AL,,DH
muellbi02,Silver Slugger,2003,AL,,3B
posadjo01,Silver Slugger,2003,AL,,C
pujolal01,Silver Slugger,2003,NL,,OF
ramirma02,Silver Slugger,2003,AL,,OF
renteed01,Silver Slugger,2003,NL,,SS
rodrial01,Silver Slugger,2003,AL,,SS
sheffga01,Silver Slugger,2003,NL,,OF
vidrojo01,Silver Slugger,2003,NL,,2B
wellsve01,Silver Slugger,2003,AL,,OF
gagneer01,TSN Pitcher of the Year,2003,NL,,
hallaro01,TSN Pitcher of the Year,2003,AL,,
beckejo02,WS MVP,2003,ML,,
ortizda01,ALCS MVP,2004,AL,,
soriaal01,AS MVP,2004,ML,,
foulkke01,Babe Ruth Award,2004,AL,,P
moyerja01,Branch Rickey Award,2004,ML,,
clemero02,Cy Young,2004,NL,,
santajo01,Cy Young,2004,AL,,
boonebr01,Gold Glove,2004,AL,,2B
castilu01,Gold Glove,2004,NL,,2B
chaveer01,Gold Glove,2004,AL,,3B
edmonji01,Gold Glove,2004,NL,,OF
erstada01,Gold Glove,2004,AL,,1B
finlest01,Gold Glove,2004,NL,,OF
heltoto01,Gold Glove,2004,NL,,1B
hunteto01,Gold Glove,2004,AL,,OF
izturce01,Gold Glove,2004,NL,,SS
jeterde01,Gold Glove,2004,AL,,SS
jonesan01,Gold Glove,2004,NL,,OF
maddugr01,Gold Glove,2004,NL,,P
mathemi01,Gold Glove,2004,NL,,C
rodriiv01,Gold Glove,2004,AL,,C
rogerke01,Gold Glove,2004,AL,,P
rolensc01,Gold Glove,2004,NL,,3B
suzukic01,Gold Glove,2004,AL,,OF
wellsve01,Gold Glove,2004,AL,,OF
bondsba01,Hank Aaron Award,2004,NL,,
ramirma02,Hank Aaron Award,2004,AL,,
hoffmtr01,Hutch Award,2004,ML,,
thomeji01,Lou Gehrig Memorial Award,2004,ML,,
bondsba01,Major League Player of the Year,2004,ML,,
bondsba01,MVP,2004,NL,,
guerrvl01,MVP,2004,AL,,
pujolal01,NLCS MVP,2004,NL,,
martied01,Roberto Clemente Award,2004,ML,,
gagneer01,Rolaids Relief,2004,NL,,
riverma01,Rolaids Relief,2004,AL,,
bayja01,Rookie of the Year,2004,NL,,
crosbbo01,Rookie of the Year,2004,AL,,
abreubo01,Silver Slugger,2004,NL,,OF
beltrad01,Silver Slugger,2004,NL,,3B
bondsba01,Silver Slugger,2004,NL,,OF
edmonji01,Silver Slugger,2004,NL,,OF
estrajo01,Silver Slugger,2004,NL,,C
guerrvl01,Silver Slugger,2004,AL,,OF
hernali01,Silver Slugger,2004,NL,,P
loretma01,Silver Slugger,2004,NL,,2B
martivi01,Silver Slugger,2004,AL,Y,C
morame01,Silver Slugger,2004,AL,,3B
ortizda01,Silver Slugger,2004,AL,,DH
pujolal01,Silver Slugger,2004,NL,,1B
ramirma02,Silver Slugger,2004,AL,,OF
rodriiv01,Silver Slugger,2004,AL,Y,C
sheffga01,Silver Slugger,2004,AL,,OF
soriaal01,Silver Slugger,2004,AL,,2B
teixema01,Silver Slugger,2004,AL,,1B
tejadmi01,Silver Slugger,2004,AL,,SS
wilsoja02,Silver Slugger,2004,NL,,SS
santajo01,TSN Pitcher of the Year,2004,AL,,
schmija01,TSN Pitcher of the Year,2004,NL,,
ramirma02,WS MVP,2004,ML,,
konerpa01,ALCS MVP,2005,AL,,
tejadmi01,AS MVP,2005,ML,,
dyeje01,Babe Ruth Award,2005,AL,,OF
gonzalu01,Branch Rickey Award,2005,ML,,
carpech01,Cy Young,2005,NL,,
colonba01,Cy Young,2005,AL,,
abreubo01,Gold Glove,2005,NL,,OF
castilu01,Gold Glove,2005,NL,,2B
chaveer01,Gold Glove,2005,AL,,3B
edmonji01,Gold Glove,2005,NL,,OF
hudsoor01,Gold Glove,2005,AL,,2B
hunteto01,Gold Glove,2005,AL,,OF
jeterde01,Gold Glove,2005,AL,,SS
jonesan01,Gold Glove,2005,NL,,OF
leede02,Gold Glove,2005,NL,,1B
lowelmi01,Gold Glove,2005,NL,,3B
maddugr01,Gold Glove,2005,NL,,P
mathemi01,Gold Glove,2005,NL,,C
rogerke01,Gold Glove,2005,AL,,P
suzukic01,Gold Glove,2005,AL,,OF
teixema01,Gold Glove,2005,AL,,1B
varitja01,Gold Glove,2005,AL,,C
vizquom01,Gold Glove,2005,NL,,SS
wellsve01,Gold Glove,2005,AL,,OF
jonesan01,Hank Aaron Award,2005,NL,,
ortizda01,Hank Aaron Award,2005,AL,,
biggicr01,Hutch Award,2005,ML,,
smoltjo01,Lou Gehrig Memorial Award,2005,ML,,
jonesan01,Major League Player of the Year,2005,ML,,
pujolal01,MVP,2005,NL,,
rodrial01,MVP,2005,AL,,
oswalro01,NLCS MVP,2005,NL,,
smoltjo01,Roberto Clemente Award,2005,ML,,
cordech01,Rolaids Relief,2005,NL,,
riverma01,Rolaids Relief,2005,AL,,
howarry01,Rookie of the Year,2005,NL,,
streehu01,Rookie of the Year,2005,AL,,
barremi01,Silver Slugger,2005,NL,,C
cabremi01,Silver Slugger,2005,NL,,OF
ensbemo01,Silver Slugger,2005,NL,,3B
guerrvl01,Silver Slugger,2005,AL,,OF
jonesan01,Silver Slugger,2005,NL,,OF
kentje01,Silver Slugger,2005,NL,,2B
leeca01,Silver Slugger,2005,NL,,OF
leede02,Silver Slugger,2005,NL,,1B
lopezfe01,Silver Slugger,2005,NL,,SS
marquja01,Silver Slugger,2005,NL,,P
ortizda01,Silver Slugger,2005,AL,,DH
ramirma02,Silver Slugger,2005,AL,,OF
rodrial01,Silver Slugger,2005,AL,,3B
sheffga01,Silver Slugger,2005,AL,,OF
soriaal01,Silver Slugger,2005,AL,,2B
teixema01,Silver Slugger,2005,AL,,1B
tejadmi01,Silver Slugger,2005,AL,,SS
varitja01,Silver Slugger,2005,AL,,C
carpech01,TSN Pitcher of the Year,2005,NL,,
colonba01,TSN Pitcher of the Year,2005,AL,,
dyeje01,WS MVP,2005,ML,,
polanpl01,ALCS MVP,2006,AL,,
youngmi02,AS MVP,2006,ML,,
eckstda01,Babe Ruth Award,2006,AL,,SS
lasorto01,Branch Rickey Award,2006,ML,,
santajo01,Cy Young,2006,AL,,
webbbr01,Cy Young,2006,NL,,
ausmubr01,Gold Glove,2006,NL,,C
beltrca01,Gold Glove,2006,NL,,OF
camermi01,Gold Glove,2006,NL,,OF
chaveer01,Gold Glove,2006,AL,,3B
grudzma01,Gold Glove,2006,AL,,2B
hudsoor01,Gold Glove,2006,NL,,2B
hunteto01,Gold Glove,2006,AL,,OF
jeterde01,Gold Glove,2006,AL,,SS
jonesan01,Gold Glove,2006,NL,,OF
maddugr01,Gold Glove,2006,NL,,P
pujolal01,Gold Glove,2006,NL,,1B
rodriiv01,Gold Glove,2006,AL,,C
rogerke01,Gold Glove,2006,AL,,P
rolensc01,Gold Glove,2006,NL,,3B
suzukic01,Gold Glove,2006,AL,,OF
teixema01,Gold Glove,2006,AL,,1B
vizquom01,Gold Glove,2006,NL,,SS
wellsve01,Gold Glove,2006,AL,,OF
howarry01,Hank Aaron Award,2006,NL,,
jeterde01,Hank Aaron Award,2006,AL,,
loretma01,Hutch Award,2006,ML,,
hoffmtr01,Lou Gehrig Memorial Award,2006,ML,,
howarry01,Major League Player of the Year,2006,ML,,
howarry01,MVP,2006,NL,,
morneju01,MVP,2006,AL,,
suppaje01,NLCS MVP,2006,NL,,
delgaca01,Roberto Clemente Award,2006,ML,,
hoffmtr01,Rolaids Relief,2006,NL,,
rodrifr03,Rolaids Relief,2006,AL,,
ramirha01,Rookie of the Year,2006,NL,,
verlaju01,Rookie of the Year,2006,AL,,
beltrca01,Silver Slugger,2006,NL,,OF
cabremi01,Silver Slugger,2006,NL,,3B
canoro01,Silver Slugger,2006,AL,,2B
credejo01,Silver Slugger,2006,AL,,3B
dyeje01,Silver Slugger,2006,AL,,OF
guerrvl01,Silver Slugger,2006,AL,,OF
hollima01,Silver Slugger,2006,NL,,OF
howarry01,Silver Slugger,2006,NL,,1B
jeterde01,Silver Slugger,2006,AL,,SS
mauerjo01,Silver Slugger,2006,AL,,C
mccanbr01,Silver Slugger,2006,NL,,C
morneju01,Silver Slugger,2006,AL,,1B
ortizda01,Silver Slugger,2006,AL,,DH
ramirma02,Silver Slugger,2006,AL,,OF
reyesjo01,Silver Slugger,2006,NL,,SS
soriaal01,Silver Slugger,2006,NL,,OF
utleych01,Silver Slugger,2006,NL,,2B
zambrca01,Silver Slugger,2006,NL,,P
santajo01,Triple Crown,2006,AL,,
carpech01,TSN Pitcher of the Year,2006,NL,,
santajo01,TSN Pitcher of the Year,2006,AL,,
eckstda01,WS MVP,2006,ML,,
beckejo02,ALCS MVP,2007,AL,,
suzukic01,AS MVP,2007,ML,,
papeljo01,Babe Ruth Award,2007,AL,,P
smoltjo01,Branch Rickey Award,2007,ML,,
peavyja01,Cy Young,2007,NL,,
sabatcc01,Cy Young,2007,AL,,
beltrad01,Gold Glove,2007,AL,,3B
beltrca01,Gold Glove,2007,NL,,OF
cabreor01,Gold Glove,2007,AL,,SS
francje02,Gold Glove,2007,NL,,OF
hudsoor01,Gold Glove,2007,NL,,2B
hunteto01,Gold Glove,2007,AL,,OF
jonesan01,Gold Glove,2007,NL,,OF
leede02,Gold Glove,2007,NL,,1B
maddugr01,Gold Glove,2007,NL,,P
martiru01,Gold Glove,2007,NL,,C
polanpl01,Gold Glove,2007,AL,,2B
rodriiv01,Gold Glove,2007,AL,,C
